Cat�gorie;Article;D�signation 1;Unit� stock;Unit� vente;Coef UV-US;Saisie coeff vente;Unit� achat;Coef UA-US;Conditionnement;Coef UC-US;Saisie coeff autoris;Code comptable;Niveau taxe;Famille statistique;Famille statistique;Famille statistique;Gestion stock;Fournisseur;Article fournisseur;D�signation fourn
PDR;PDR00136;TIGE FILETEE NOIR DIAM 27;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR09;P0902;;2;FRL00267;PDR001363;TIGE FILETEE NOIR DIAM 27
PDR;PDR00137;TOLE GALVANISÉE 5000X1500 12/10;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0103;;2;FRL00121;PDR001371;TOLE GALVANISÉE 5000X1500X1.2
PDR;PDR00137;TOLE GALVANISÉE 5000X1500 12/10;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0103;;2;FRL00186;PDR0021;TOLE GALVANISÉE 3000X1500X1.2
PDR;PDR00137;TOLE GALVANISÉE 5000X1500 12/10;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0103;;2;FRL00267;PDR001373;TOLE GALVANISÉE 3000X1500X1.2
PDR;PDR00138;GUEULLE d'USURE 540 D22 PUT519314;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0102;P3007;2;FRL00007;PDR001381;GUEULLE d'USURE 540 D22 PUT 519314
PDR;PDR00138;GUEULLE d'USURE 540 D22 PUT519314;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0102;P3007;2;FRL00118;PDR0022;GUEULLE d'USURE 540 D22 PUT 519314
PDR;PDR00139;GANT DE PROTECTION NYLON;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00033;PDR001391;GANT DE PROTECTION NYLON 
PDR;PDR00139;GANT DE PROTECTION NYLON;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00060;PDR001391;GANT DE PROTECTION NYLON
PDR;PDR00139;GANT DE PROTECTION NYLON;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00227;PDR0023;GANT DE PROTECTION NYLON 
PDR;PDR00140;ARRET D'HUILE 50X65X8 EN VITON;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0602;;2;FRL00015;PDR001401;ARRET D'HUILE 50X65X8 EN VITON
PDR;PDR00140;ARRET D'HUILE 50X65X8 EN VITON;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0602;;2;FRL00159;PDR0024;ARRET D'HUILE 50X65X8 EN VITON
PDR;PDR00141;ROULEMENT 6312 2RS1 C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00015;PDR0025;ROULEMENT 6312 2RS1C3
PDR;PDR00141;ROULEMENT 6312 2RS1 C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00078;PDR001413;ROULEMENT 6312 2RS1C3
PDR;PDR00141;ROULEMENT 6312 2RS1 C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00343;PDR001411;ROULEMENT 6312 2RS1C3
PDR;PDR00142;MASQUE RESPIRATOIRE;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00033;PDR001421;MASQUE RESPIRATOIRE 
PDR;PDR00142;MASQUE RESPIRATOIRE;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00227;PDR00142;MASQUE ANTI POUSSIÈRE
PDR;PDR00143;LES LUNETTES TRANSPARENTE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0201;;2;FRL00033;PDR001431;LES LUNETTES TRANSPARENTE
PDR;PDR00143;LES LUNETTES TRANSPARENTE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0201;;2;FRL00052;PDR00143;LUNETTE TRANSPARENTE
PDR;PDR00143;LES LUNETTES TRANSPARENTE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0201;;2;FRL00060;PDR0027;LES LUNETTES TRANSPARENTE
PDR;PDR00143;LES LUNETTES TRANSPARENTE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0201;;2;FRL00227;PDR001433;LES LUNETTES TRANSPARENTE
PDR;PDR00144;FICHE MAL 220V;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0302;;2;FRL00033;PDR001441;FICHE MAL 220V
PDR;PDR00144;FICHE MAL 220V;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0302;;2;FRL00198;PDR0028;FICHE MAL 220V
PDR;PDR00144;FICHE MAL 220V;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0302;;2;FRL00227;PDR0028;FICHE MAL 220V
PDR;PDR00145;FICHE FEMELLE 220V;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0302;;2;FRL00033;PDR001451;FICHE FEMELLE 220V
PDR;PDR00145;FICHE FEMELLE 220V;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0302;;2;FRL00198;PDR0029;FICHE FEMELLE 220V
PDR;PDR00145;FICHE FEMELLE 220V;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0302;;2;FRL00227;PDR0029;FICHE FEMELLE 220V
PDR;PDR00146;CHEVILLE MÉTALLIQUE 12X120;UN;;0;1;UN;1;;0;0;PDR2;A146;PDR09;P0901;;2;FRL00060;PDR001461;CHEVILLE MÉTALLIQUE 12X120
PDR;PDR00147;CACHE POUSSIERE CHARGEUR SD310;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0602;P3005;2;FRL00042;PDR001471;CACHE POUSSIERE CHARGEUR GD/DI040030268
PDR;PDR00148;CIRCLIPS DE PLAQUETTE FREIN CHARGEUR SD310;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0602;P3005;2;FRL00042;PDR001481;CIRCLIPS DE PLAQUETTE FREIN GD/DI01069001
PDR;PDR00149;ROULEMENT 6008 2RS C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00015;PDR0033;ROULEMENT 6008-2RSC3
PDR;PDR00149;ROULEMENT 6008 2RS C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00078;PDR001493;ROULEMENT 6008-2RSC3
PDR;PDR00149;ROULEMENT 6008 2RS C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00343;PDR001491;ROULEMENT 6008-2RSC3
PDR;PDR00150;ROULEMENT 6008 2Z SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00015;PDR0034;ROULEMENT 6008-2Z
PDR;PDR00150;ROULEMENT 6008 2Z SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00078;PDR001503;ROULEMENT 6008-2Z
PDR;PDR00150;ROULEMENT 6008 2Z SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00343;PDR001501;ROULEMENT 6008-2Z
PDR;PDR00151;ROULEMENT 6011 2RS SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00015;PDR0035;ROULEMENT 6011 2RS
PDR;PDR00151;ROULEMENT 6011 2RS SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00078;PDR001513;ROULEMENT 6011 2RS
PDR;PDR00151;ROULEMENT 6011 2RS SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00343;PDR001511;ROULEMENT 6011 2RS
PDR;PDR00152;ROULEMENT 6205 2RS C3 ;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;;2;FRL00015;PDR0036;ROULEMENT 6205 2RSC3
PDR;PDR00152;ROULEMENT 6205 2RS C3 ;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;;2;FRL00078;PDR001523;ROULEMENT 6205 2RSC3
PDR;PDR00152;ROULEMENT 6205 2RS C3 ;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;;2;FRL00343;PDR001521;ROULEMENT 6205 2RSC3
PDR;PDR00152;ROULEMENT 6205 2RS C3 ;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;;2;FRL00351;62052RSC3F;ROULEMENT 6205 2RSC3
PDR;PDR00153;ROULEMENT 6308 2RSC S SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00015;PDR0037;ROULEMENT 6308 2RSC S
PDR;PDR00153;ROULEMENT 6308 2RSC S SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00078;PDR001533;ROULEMENT 6308 2RSC S
PDR;PDR00153;ROULEMENT 6308 2RSC S SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00343;PDR001531;ROULEMENT 6308 2RSC S
PDR;PDR00154;COURROIE TRAPÉZOÏDALE D441;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0602;;2;FRL00078;PDR0038;COURROIE TRAPÉZOÏDALE D441
PDR;PDR00154;COURROIE TRAPÉZOÏDALE D441;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0602;;2;FRL00343;PDR001541;COURROIE TRAPÉZOÏDALE D441
PDR;PDR00155;DEGRIPPANT;UN;;0;1;UN;1;;0;0;PDR;A146;PDR05;P0503;;2;FRL00054;PDR001551;DEGRIPPANT WD40
PDR;PDR00155;DEGRIPPANT;UN;;0;1;UN;1;;0;0;PDR;A146;PDR05;P0503;;2;FRL00227;PDR001551;DEGRIPPANT 450ML
PDR;PDR00156;COLLIER DE SERRAGE 2,5X200;UN;;0;1;UN;1;PAC;50;2;PDR2;A146;PDR09;P0901;;2;FRL00198;PDR001561;COLLIER DE SERRAGE 2,5X200 MM2 NOIR
PDR;PDR00157;DISJONCTEUR 4P 63A C A9F74463;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR001571;DISJONCTEUR 4P 63A C A9F74463
PDR;PDR00158;BLOC TEMPORISATEUR LADT2;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR001581;BLOC TEMPORISATEUR LADT2 TELEMECANIQUE SHN/L
PDR;PDR00159;SCOTCH NOIR;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0301;;2;FRL00052;PDR00159;SCOTCH NOIR
PDR;PDR00159;SCOTCH NOIR;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0301;;2;FRL00198;PDR001591;SCOTCH GM NOIR SIGMA
PDR;PDR00159;SCOTCH NOIR;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0301;;2;FRL00227;PDR001591;SCOTCH ELECTRICITE KINGHAWK
PDR;PDR00160;COLLIER DE SERRAGE 7.6X380;UN;;0;1;UN;1;PAC;50;2;PDR;A146;PDR09;P0901;;2;FRL00033;PDR00160;COLLIER DE SERRAGE 7.6X380
PDR;PDR00160;COLLIER DE SERRAGE 7.6X380;UN;;0;1;UN;1;PAC;50;2;PDR;A146;PDR09;P0901;;2;FRL00198;PDR00160;COLLIER DE SERRAGE 7.6X380 V-TAC
CONSG;PDR00161;GRAISSE MP2 180KG;UN;UN;1;1;UN;1;;0;0;CONS;A146;PDR05;P0501;;2;FRL00044;GR0002;RENOLIT MP2 180KG
CONSG;PDR00161;GRAISSE MP2 180KG;UN;UN;1;1;UN;1;;0;0;CONS;A146;PDR05;P0501;;2;FRL00146;GRAISSE MOYEUX;GRAISSE  MP2 180KG
CONSG;PDR00161;GRAISSE MP2 180KG;UN;UN;1;1;UN;1;;0;0;CONS;A146;PDR05;P0501;;2;SOSMC;PDR0045;GRAISSE MP2
PDR;PDR00162;FILTRE À AIR EXT CLARK DOOSAN 11 ET 12;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3006;2;FRL00042;PDR001621;FILTRE À AIR EXT 400401-00394
PDR;PDR00162;FILTRE À AIR EXT CLARK DOOSAN 11 ET 12;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3006;2;FRL00350;PDR0046;FILTRE À AIR EXT 400401-00394
PDR;PDR00163;FILTRE À HUILE 400404-00076;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;;2;FRL00042;PDR001631;FILTRE À HUILE DI030350148 400404-00076
PDR;PDR00163;FILTRE À HUILE 400404-00076;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;;2;FRL00350;PDR0047;FILTRE À HUILE DI030350148 400404-00076
PDR;PDR00164;FILTRE À GASOIL 400403-00126;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;;2;FRL00042;PDR001641;FILTRE À GASOIL DI0303340210 400403-00126
PDR;PDR00164;FILTRE À GASOIL 400403-00126;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;;2;FRL00350;PDR0048;FILTRE À GASOIL DI0303340210 400403-00126
PDR;PDR00165;FILTRE À BOITE VITESSE 400406-01223;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;;2;FRL00042;PDR001651;FILTRE À BOITE VITESSE 400406-01223 DF030350139
PDR;PDR00165;FILTRE À BOITE VITESSE 400406-01223;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;;2;FRL00350;PDR0049;FILTRE À BOITE VITESSE 400406-01223 DF030350139
PDR;PDR00166;FILTRE HYDRAULIQUE DE RETOUR CLARK DOOSAN;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;;2;FRL00042;PDR001661;FILTRE HYDRAULIQUE DE RETOUR DI030360336
PDR;PDR00166;FILTRE HYDRAULIQUE DE RETOUR CLARK DOOSAN;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;;2;FRL00350;PDR0050;FILTRE HYDRAULIQUE DE RETOUR DI030360336
PDR;PDR00167;FILTRE SÉPARATEUR À GASOIL DOOSAN;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;;2;FRL00042;PDR001671;FILTRE SÉPARATEUR À GASOIL 400504-00021
PDR;PDR00167;FILTRE SÉPARATEUR À GASOIL DOOSAN;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;;2;FRL00350;PDR0051;FILTRE SÉPARATEUR À GASOIL 400504-00021
PDR;PDR00168;GRAISSE TABLE VIBRANTE;UN;;0;1;UN;1;;0;0;CONS;A146;PDR05;P0501;P3008;2;FRL00015;PDR001681;GRAISSE LGEP2/5
PDR;PDR00169;CHAUSSURE DE SECURITE P38;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00015;PDR001691;CHAUSSURE DE SECURITE HAUTE PROSSA P38
PDR;PDR00169;CHAUSSURE DE SECURITE P38;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00362;SH-68 P38;CHAUSSURE DE SECURITE HAUTE PROSSA P40
PDR;PDR00170;CHAUSSURE DE SECURITE P39;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00015;PDR001701;CHAUSSURE DE SECURITE P41
PDR;PDR00170;CHAUSSURE DE SECURITE P39;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00362;SH-68 P39;CHAUSSURE DE SECURITE HAUTE PROSSA P39
PDR;PDR00171;CHAUSSURE DE SECURITE P40;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00015;PDR001711;CHAUSSURE DE SUCURITE N 42
PDR;PDR00171;CHAUSSURE DE SECURITE P40;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00362;SH-68 P40;CHAUSSURE DE SECURITE HAUTE PROSSA  P40
PDR;PDR00172;FER PLAT 30X4 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00121;PDR001721;FER PLAT 30X4 6M
PDR;PDR00172;FER PLAT 30X4 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00186;PDR0056;FER PLAT 30X4 6M
PDR;PDR00172;FER PLAT 30X4 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00267;PDR001723;FER PLAT 30X4 6M
PDR;PDR00173;FER PLAT 40X20 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00121;PDR001731;FER PLAT 40X20 6M
PDR;PDR00173;FER PLAT 40X20 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00186;PDR0057;FER PLAT 40X20 6M
PDR;PDR00173;FER PLAT 40X20 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00267;PDR001733;FER PLAT 40X20 6M
PDR;PDR00174;FER PLAT 60X20 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00121;PDR001741;FER PLAT 60X20 6M
PDR;PDR00174;FER PLAT 60X20 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00186;PDR0058;FER PLAT 60X20 6M
PDR;PDR00174;FER PLAT 60X20 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00267;PDR001743;FER PLAT 60X20 6M
PDR;PDR00175;FER ROND 30 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00121;PDR001751;FER ROND 30 6M
PDR;PDR00175;FER ROND 30 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00186;PDR0059;FER ROND 30 6M
PDR;PDR00175;FER ROND 30 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00267;PDR001753;FER ROND 30 6M
PDR;PDR00176;FER CARRE 10 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00121;PDR001761;FER CARRE 10 6M
PDR;PDR00176;FER CARRE 10 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00186;PDR0060;FER CARRE 10 6M
PDR;PDR00176;FER CARRE 10 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00267;PDR001763;FER CARRE 10 6M
PDR;PDR00177;FER CARRE 16 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00121;PDR001771;FER CARRE 16 6M
PDR;PDR00177;FER CARRE 16 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00186;PDR0061;FER CARRE 16 6M
PDR;PDR00177;FER CARRE 16 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00267;PDR001773;FER CARRE 16 6M
PDR;PDR00178;FER ROND 20 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00121;PDR001781;FER ROND 20 6M
PDR;PDR00178;FER ROND 20 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00186;PDR0062;FER ROND 20 6M
PDR;PDR00178;FER ROND 20 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00267;PDR001783;FER ROND 20 6M
PDR;PDR00179;FER ROND 14 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00121;PDR001791;FER ROND 14 6M
PDR;PDR00179;FER ROND 14 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00186;PDR0063;FER ROND 14 6M
PDR;PDR00179;FER ROND 14 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00267;PDR001793;FER ROND 14 6M
PDR;PDR00180;FER UPN 80 4A 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00121;PDR001801;FER UPN 80 4A 6M
PDR;PDR00180;FER UPN 80 4A 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00186;PDR0064;FER UPN 80 4A 6M
PDR;PDR00180;FER UPN 80 4A 6M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0104;;2;FRL00267;PDR001803;FER UPN 80 4A 6M
PDR;PDR00182;TOLE ACIER 4000 1435X1200X20;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0103;P3008;2;FRL00140;PDR001821;TOLE ACIER4000 DIM 1435X1200X20
PDR;PDR00183;TOLE ACIER 4000 1940X1620X25;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0103;P3008;2;FRL00140;PDR001831;TOLE ACIER4000 DIM 1940X1620X25
PDR;PDR00184;TOLE CREUSABRO 3000X1500X8;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0103;;2;FRL00121;PDR0068;TOLE ACIER4000 DIM 3000X1500X4
PDR;PDR00184;TOLE CREUSABRO 3000X1500X8;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0103;;2;FRL00140;PDR001841;TOLE RELIA 450 DIM 3000X1500X8
PDR;PDR00184;TOLE CREUSABRO 3000X1500X8;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0103;;2;FRL00186;PDR001843;TOLE RELIA450 DIM 3000X1500X8
PDR;PDR00185;TOLE RELIA  2200X2200X15;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0103;P3008;2;FRL00140;PDR001851;TOLE RELIA500 DIM 2200X2200X15
PDR;PDR00186;TOLE ACIER 4000 2000X2000X15;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR01;P0103;P3008;2;FRL00140;PDR001861;TOLE ACIER4000 DIM 2000X2000X15
PDR;PDR00187;ACIDE NETHRIQUE 40°;L;;0;1;L;1;;0;0;PDR;A146;PDR02;P0202;;2;FRL00033;PDR001871;ACIDE NETHRIQUE 40°
PDR;PDR00188;FILTRE DE TRANSMISSION CLARK DOOSAN;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3006;2;FRL00042;PDR001881;FILTRE DE TRANSMISSION DI030350147 4474-9039
PDR;PDR00188;FILTRE DE TRANSMISSION CLARK DOOSAN;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3006;2;FRL00350;PDR0072;FILTRE DE TRANSMISSION DI030350147 4474-9039
PDR;PDR00189;FILTRE À AIR INT CLARK DOOSAN 9 ET 10;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3006;2;FRL00042;PDR001891;FILTRE À AIR INT A213938 DF030330025
PDR;PDR00189;FILTRE À AIR INT CLARK DOOSAN 9 ET 10;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3006;2;FRL00350;PDR0073;FILTRE À AIR INT A213938 DF030330025
PDR;PDR00190;ARRET D'HUILE 100X130X13 MALAXEUR;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0602;P3008;2;FRL00015;PDR001901;ARRET D'HUILE 100X130X13 EN VITON
PDR;PDR00191;ARRET D'HUILE 75X100X10 EN VITON;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0602;;2;FRL00015;PDR001911;ARRET D'HUILE 75X100X10 EN VITON
PDR;PDR00192;ARRET D'HUILE 90X120X13 VITON;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0602;P3008;2;FRL00015;PDR001921;ARRET D'HUILE 90X120X13 VITON
PDR;PDR00192;ARRET D'HUILE 90X120X13 VITON;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0602;P3008;2;FRL00343;PDR001921;ARRET D'HUILE 90X120X13 VITON
PDR;PDR00193;FLEXIBLE D'EPANDAGE 4M;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0204;P3007;2;FRL00007;PDR001931;FLEXIBLE D EPANDAGE SK125-5 1/2 4MTS 1R PUT24283
PDR;PDR00193;FLEXIBLE D'EPANDAGE 4M;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0204;P3007;2;FRL00118;PDR0077;FLEXIBLE D EPANDAGE SK125-5 1/2 4MTS 1R PUT24283
PDR;PDR00193;FLEXIBLE D'EPANDAGE 4M;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0204;P3007;2;FRL00346;PDR001931;FLEXIBLE D EPANDAGE SK125-5 1/2 4MTS
PDR;PDR00194;ROULEMENT 626 ;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;P3008;2;FRL00015;PDR0078;ROULEMENT RIGIDE 626 NSK CIRCLAGE
PDR;PDR00194;ROULEMENT 626 ;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;P3008;2;FRL00078;PDR001943;ROULEMENT RIGIDE 626 NSK CIRCLAGE
PDR;PDR00194;ROULEMENT 626 ;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;P3008;2;FRL00343;PDR001941;ROULEMENT RIGIDE 626 NSK CIRCLAGE
PDR;PDR00195;ROULEMENT 6014 2RS C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00015;PDR0079;ROULEMENT À RIGIDE 6014 2RSC3 REDECTEUR SKIP À
PDR;PDR00195;ROULEMENT 6014 2RS C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00078;PDR001953;ROULEMENT À RIGIDE 6014 2RSC3 REDECTEUR SKIP À
PDR;PDR00195;ROULEMENT 6014 2RS C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00343;PDR001951;ROULEMENT À RIGIDE 6014 2RSC3 REDECTEUR SKIP À
PDR;PDR00196;ROULEMENT 6015 2Z SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00015;PDR0080;ROULEMENT 6015 2Z SKF REDECTEUR
PDR;PDR00196;ROULEMENT 6015 2Z SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00078;PDR001963;ROULEMENT 6015 2Z SKF REDECTEUR
PDR;PDR00196;ROULEMENT 6015 2Z SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00343;PDR001961;ROULEMENT 6015 2Z SKF REDECTEUR
PDR;PDR00197;ROULEMENT NATR 40 PPA SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00015;PDR0081;ROULEMENT NATR 40 PPA SKF GERMANY
PDR;PDR00197;ROULEMENT NATR 40 PPA SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00078;PDR001973;ROULEMENT NATR 40 PPA SKF GERMANY
PDR;PDR00197;ROULEMENT NATR 40 PPA SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00343;PDR001971;ROULEMENT NATR 40 PPA SKF GERMANY
PDR;PDR00198;ROULEMENT 6208 2RS1 C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00015;PDR0082;ROULEMENT 6208-2RS1/C3 SKF
PDR;PDR00198;ROULEMENT 6208 2RS1 C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00078;PDR001983;ROULEMENT 6208-2RS1/C3 SKF
PDR;PDR00198;ROULEMENT 6208 2RS1 C3 SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0604;;2;FRL00343;PDR001981;ROULEMENT 6208-2RS1/C3 SKF
